1000
2 1 0.0290187 0.986942 0
2 1 0.372063 0.393743 0
2 1 0.954631 0.155754 1
2 1 0.392161 0.167635 1
2 1 0.602775 0.735926 1
2 1 0.629463 0.764482 0
2 1 0.426555 0.742731 1
2 1 0.390032 0.326113 0
2 1 0.489151 0.729448 1
2 1 0.661827 0.837235 0
2 1 0.663446 0.165363 1
2 1 0.325683 0.949422 0
2 1 0.456365 0.79873 1
2 1 0.198791 0.373259 1
2 1 0.788111 0.535371 1
2 1 0.153443 0.81713 0
2 1 0.522313 0.525507 0
2 1 0.210873 0.476944 0
2 1 0.681261 0.603034 0
2 1 0.64458 0.284036 1
2 1 0.33896 0.274043 1
2 1 0.0485181 0.765514 0
2 1 0.0167734 0.43855 0
2 1 0.0916272 0.505925 0
2 1 0.167998 0.753454 0
2 1 0.343159 0.831445 0
2 1 0.918817 0.668843 0
2 1 0.780866 0.375182 1
2 1 0.467573 0.979658 0
2 1 0.748441 0.255684 1
2 1 0.515029 0.901884 0
2 1 0.0728142 0.037342 1
2 1 0.42739 0.283687 0
2 1 0.514286 0.108651 1
2 1 0.88672 0.158866 1
2 1 0.392687 0.22568 1
2 1 0.432909 0.441205 0
2 1 0.991194 0.449682 1
2 1 0.879755 0.0828212 1
2 1 0.955607 0.0477534 1
2 1 0.836275 0.298766 1
2 1 0.879198 0.755092 0
2 1 0.967609 0.660064 0
2 1 0.130274 0.435182 0
2 1 0.639722 0.878715 0
2 1 0.690866 0.15475 1
2 1 0.780598 0.763681 0
2 1 0.192092 0.207989 1
2 1 0.0473672 0.706379 0
2 1 0.31664 0.934087 0
2 1 0.865245 0.709327 0
2 1 0.159767 0.298154 1
2 1 0.150532 0.150961 1
2 1 0.747836 0.0302876 1
2 1 0.233782 0.703443 0
2 1 0.078041 0.0700577 1
2 1 0.00220888 0.957239 0
2 1 0.82515 0.969818 0
2 1 0.617303 0.955424 0
2 1 0.405 0.257025 0
2 1 0.834138 0.0958667 1
2 1 0.411775 0.614737 1
2 1 0.859547 0.603867 1
2 1 0.822725 0.906914 0
2 1 0.310246 0.139366 1
2 1 0.841002 0.175491 1
2 1 0.848693 0.000769102 1
2 1 0.473644 0.999225 0
2 1 0.15173 0.22148 1
2 1 0.0295126 0.385513 0
2 1 0.924922 0.107554 1
2 1 0.45557 0.927131 0
2 1 0.0647926 0.28072 0
2 1 0.896949 0.682096 0
2 1 0.236144 0.30195 1
2 1 0.93912 0.0702822 1
2 1 0.397816 0.350895 0
2 1 0.685019 0.257364 1
2 1 0.954762 0.507744 1
2 1 0.164278 0.265008 1
2 1 0.64711 0.00528006 1
2 1 0.440499 0.495802 0
2 1 0.00604916 0.914143 0
2 1 0.495027 0.157779 1
2 1 0.135623 0.52454 0
2 1 0.543292 0.0605448 1
2 1 0.632094 0.998863 0
2 1 0.987676 0.696886 0
2 1 0.279583 0.884625 0
2 1 0.378982 0.515727 0
2 1 0.186575 0.318102 1
2 1 0.586009 0.584391 0
2 1 0.668997 0.271028 1
2 1 0.841755 0.62376 1
2 1 0.778772 0.00603308 1
2 1 0.888768 0.425882 1
2 1 0.0113131 0.329266 0
2 1 0.921684 0.0173623 1
2 1 0.243409 0.416711 0
2 1 0.175142 0.379031 1
2 1 0.941251 0.718434 0
2 1 0.439576 0.573345 1
2 1 0.717297 0.427252 1
2 1 0.270231 0.996879 0
2 1 0.311877 0.649213 1
2 1 0.512606 0.498452 0
2 1 0.967315 0.0986152 1
2 1 0.0828436 0.636312 0
2 1 0.369643 0.924598 0
2 1 0.260072 0.148415 1
2 1 0.930632 0.14884 1
2 1 0.574297 0.941945 0
2 1 0.478106 0.495981 0
2 1 0.959307 0.721515 0
2 1 0.912692 0.134449 1
2 1 0.100546 0.853943 0
2 1 0.852883 0.540123 1
2 1 0.427288 0.570179 1
2 1 0.967375 0.697519 0
2 1 0.567059 0.279252 0
2 1 0.346732 0.0796649 1
2 1 0.777705 0.314047 1
2 1 0.17828 0.860548 0
2 1 0.950359 0.547923 1
2 1 0.785147 0.210431 1
2 1 0.696338 0.715778 0
2 1 0.359271 0.270635 1
2 1 0.657723 0.837376 0
2 1 0.766615 0.61703 1
2 1 0.558891 0.679307 1
2 1 0.751478 0.659437 0
2 1 0.53325 0.604361 1
2 1 0.19956 0.960538 0
2 1 0.17454 0.166935 1
2 1 0.658057 0.741599 0
2 1 0.446187 0.00478913 1
2 1 0.821264 0.223892 1
2 1 0.318836 0.999544 0
2 1 0.0844396 0.269195 1
2 1 0.547467 0.869586 0
2 1 0.479626 0.243805 0
2 1 0.585364 0.838896 0
2 1 0.51444 0.243087 0
2 1 0.676273 0.281055 1
2 1 0.860117 0.235164 1
2 1 0.960362 0.611595 0
2 1 0.894601 0.493613 1
2 1 0.215956 0.0941614 1
2 1 0.454151 0.390497 0
2 1 0.261096 0.112208 1
2 1 0.132096 0.707283 0
2 1 0.116997 0.95336 0
2 1 0.931175 0.435833 1
2 1 0.952904 0.0156144 1
2 1 0.705028 0.500371 1
2 1 0.885201 0.184654 1
2 1 0.744177 0.470565 1
2 1 0.0235508 0.258617 0
2 1 0.713652 0.699824 0
2 1 0.539672 0.573769 1
2 1 0.934988 0.500035 1
2 1 0.185364 0.829589 0
2 1 0.993647 0.401321 1
2 1 0.92375 0.447798 1
2 1 0.791817 0.184847 1
2 1 0.560007 0.923913 0
2 1 0.89213 0.677004 0
2 1 0.877273 0.823305 0
2 1 0.112837 0.830177 0
2 1 0.838919 0.817866 0
2 1 0.330548 0.72412 1
2 1 0.00251997 0.0747247 1
2 1 0.194684 0.0260708 1
2 1 0.333342 0.908336 0
2 1 0.725894 0.873014 0
2 1 0.482105 0.660882 1
2 1 0.373048 0.667469 1
2 1 0.490471 0.366696 0
2 1 0.0687898 0.414221 0
2 1 0.814494 0.860607 0
2 1 0.599068 0.3745 0
2 1 0.78452 0.491198 1
2 1 0.0515045 0.661793 0
2 1 0.314502 0.164342 1
2 1 0.49197 0.153421 1
2 1 0.982208 0.822518 0
2 1 0.877541 0.984728 0
2 1 0.897243 0.072225 1
2 1 0.0107983 0.230584 0
2 1 0.980561 0.736693 0
2 1 0.103598 0.462666 0
2 1 0.397575 0.476646 0
2 1 0.130136 0.888045 0
2 1 0.843342 0.198925 1
2 1 0.302267 0.657836 1
2 1 0.0595326 0.901335 0
2 1 0.0323361 0.844053 0
2 1 0.392532 0.0838407 1
2 1 0.505846 0.707034 1
2 1 0.248183 0.997816 0
2 1 0.860455 0.23039 1
2 1 0.820334 0.737996 0
2 1 0.215118 0.717577 0
2 1 0.810221 0.225916 1
2 1 0.948161 0.790782 0
2 1 0.962608 0.0517589 1
2 1 0.253449 0.360183 1
2 1 0.528405 0.383585 0
2 1 0.248229 0.371747 1
2 1 0.58251 0.550495 0
2 1 0.0295825 0.642043 0
2 1 0.45183 0.0619186 1
2 1 0.486095 0.844362 0
2 1 0.145759 0.991941 0
2 1 0.551396 0.393942 0
2 1 0.989757 0.411852 1
2 1 0.624332 0.810091 0
2 1 0.149848 0.839449 0
2 1 0.527668 0.960069 0
2 1 0.0653653 0.475829 0
2 1 0.750851 0.0279738 1
2 1 0.527588 0.00429967 1
2 1 0.388157 0.055993 1
2 1 0.387884 0.636385 1
2 1 0.42774 0.970394 0
2 1 0.186881 0.457322 0
2 1 0.612437 0.638711 1
2 1 0.519241 0.0985322 1
2 1 0.483073 0.665 1
2 1 0.0904737 0.0344689 1
2 1 0.0589421 0.0802311 1
2 1 0.446321 0.683274 1
2 1 0.890322 0.596168 1
2 1 0.522723 0.417991 0
2 1 0.556237 0.588089 1
2 1 0.89382 0.307088 1
2 1 0.616062 0.421408 0
2 1 0.311387 0.00421928 1
2 1 0.477401 0.699272 1
2 1 0.640605 0.90514 0
2 1 0.669666 0.827485 0
2 1 0.362463 0.282103 0
2 1 0.466196 0.881704 0
2 1 0.380635 0.949268 0
2 1 0.546704 0.471108 0
2 1 0.983737 0.605646 0
2 1 0.551339 0.430058 0
2 1 0.28892 0.441662 0
2 1 0.0262262 0.811643 0
2 1 0.859652 0.582463 1
2 1 0.399732 0.753472 1
2 1 0.889551 0.0157945 1
2 1 0.17488 0.200938 1
2 1 0.0200138 0.65228 0
2 1 0.90021 0.660618 1
2 1 0.557421 0.569875 0
2 1 0.488104 0.919883 0
2 1 0.851978 0.9543 0
2 1 0.801587 0.232613 1
2 1 0.903568 0.348291 1
2 1 0.703721 0.887306 0
2 1 0.953937 0.255061 1
2 1 0.317364 0.242857 1
2 1 0.696723 0.34359 1
2 1 0.0545006 0.556375 0
2 1 0.926053 0.454233 1
2 1 0.309847 0.815603 0
2 1 0.470027 0.484727 0
2 1 0.0165416 0.490041 0
2 1 0.137007 0.916751 0
2 1 0.15066 0.694428 0
2 1 0.486627 0.638763 1
2 1 0.614311 0.338605 0
2 1 0.593063 0.415898 0
2 1 0.571217 0.496631 0
2 1 0.764189 0.274938 1
2 1 0.383937 0.718126 1
2 1 0.529999 0.7013 1
2 1 0.960984 0.226721 1
2 1 0.0448901 0.0154843 1
2 1 0.783096 0.970943 0
2 1 0.469717 0.0929436 1
2 1 0.786546 0.939744 0
2 1 0.57767 0.803088 1
2 1 0.429785 0.714677 1
2 1 0.719839 0.580445 0
2 1 0.409105 0.206466 1
2 1 0.219208 0.0234161 1
2 1 0.54507 0.812271 1
2 1 0.439314 0.116288 1
2 1 0.308903 0.203504 1
2 1 0.391226 0.692839 1
2 1 0.92163 0.921225 0
2 1 0.39414 0.882614 0
2 1 0.147947 0.43903 0
2 1 0.898098 0.931043 0
2 1 0.409973 0.367815 0
2 1 0.0239866 0.196519 0
2 1 0.307559 0.601657 1
2 1 0.999607 0.737345 0
2 1 0.316334 0.719446 1
2 1 0.317789 0.725439 1
2 1 0.925912 0.536998 1
2 1 0.748855 0.470982 1
2 1 0.349269 0.18817 1
2 1 0.58727 0.658171 1
2 1 0.391673 0.978496 0
2 1 0.351011 0.313304 0
2 1 0.899721 0.74515 0
2 1 0.195917 0.0476677 1
2 1 0.18418 0.0940156 1
2 1 0.978711 0.594153 0
2 1 0.461831 0.00269719 1
2 1 0.790672 0.76939 0
2 1 0.604354 0.790279 0
2 1 0.506735 0.920688 0
2 1 0.509725 0.824524 1
2 1 0.646128 0.435637 0
2 1 0.361522 0.394983 0
2 1 0.906619 0.710791 0
2 1 0.583153 0.493889 0
2 1 0.368962 0.974827 0
2 1 0.472385 0.719973 1
2 1 0.28813 0.372106 0
2 1 0.465123 0.484048 0
2 1 0.419774 0.649304 1
2 1 0.578063 0.398484 0
2 1 0.243456 0.0398938 1
2 1 0.401182 0.0341284 1
2 1 0.809284 0.00553573 1
2 1 0.824407 0.316019 1
2 1 0.926224 0.334132 1
2 1 0.140543 0.572352 0
2 1 0.769768 0.502064 1
2 1 0.967335 0.676387 0
2 1 0.212855 0.550488 0
2 1 0.170276 0.581817 0
2 1 0.525315 0.642661 1
2 1 0.30179 0.813445 0
2 1 0.0147674 0.766913 0
2 1 0.297492 0.434541 0
2 1 0.416217 0.875555 0
2 1 0.833026 0.659673 1
2 1 0.915449 0.234207 1
2 1 0.693801 0.724733 0
2 1 0.239743 0.518209 0
2 1 0.0407515 0.165967 1
2 1 0.85234 0.181294 1
2 1 0.738319 0.622109 0
2 1 0.683358 0.705654 0
2 1 0.298496 0.896213 0
2 1 0.256142 0.468773 0
2 1 0.47803 0.781457 1
2 1 0.111434 0.77982 0
2 1 0.594902 0.126201 1
2 1 0.546733 0.892394 0
2 1 0.560742 0.96295 0
2 1 0.767949 0.393768 1
2 1 0.622623 0.683398 1
2 1 0.627975 0.316424 1
2 1 0.408131 0.867718 0
2 1 0.834632 0.448883 1
2 1 0.0336851 0.686973 0
2 1 0.630177 0.772004 0
2 1 0.309082 0.313535 1
2 1 0.477658 0.607578 1
2 1 0.209749 0.7338 0
2 1 0.0763507 0.687779 0
2 1 0.515257 0.187784 1
2 1 0.467599 0.110159 1
2 1 0.313986 0.0143323 1
2 1 0.00255253 0.874728 0
2 1 0.977282 0.770502 0
2 1 0.268496 0.599904 0
2 1 0.4539 0.896471 0
2 1 0.916328 0.862031 0
2 1 0.764189 0.750961 0
2 1 0.310914 0.797874 1
2 1 0.437934 0.941091 0
2 1 0.569878 0.747015 1
2 1 0.254627 0.0475362 1
2 1 0.354594 0.464375 0
2 1 0.781336 0.430944 1
2 1 0.152155 0.296594 1
2 1 0.618729 0.619754 0
2 1 0.406752 0.932714 0
2 1 0.634086 0.409305 0
2 1 0.807442 0.611368 1
2 1 0.179806 0.075938 1
2 1 0.211272 0.633707 0
2 1 0.972409 0.1276 1
2 1 0.495738 0.736598 1
2 1 0.878561 0.806652 0
2 1 0.534472 0.316495 0
2 1 0.747744 0.10435 1
2 1 0.0635102 0.00237019 1
2 1 0.151886 0.418104 0
2 1 0.466746 0.933223 0
2 1 0.849048 0.6189 1
2 1 0.229816 0.467777 0
2 1 0.238654 0.636568 0
2 1 0.400491 0.87274 0
2 1 0.0458729 0.207933 1
2 1 0.484108 0.225679 0
2 1 0.283871 0.69538 1
2 1 0.859386 0.25628 1
2 1 0.82298 0.355124 1
2 1 0.992878 0.701541 0
2 1 0.161777 0.52735 0
2 1 0.018036 0.90952 0
2 1 0.6317 0.0815462 1
2 1 0.91189 0.783586 0
2 1 0.49965 0.378636 0
2 1 0.716808 0.348698 1
2 1 0.997536 0.946624 0
2 1 0.816475 0.23619 1
2 1 0.583193 0.216965 1
2 1 0.10893 0.629066 0
2 1 0.424899 0.593037 1
2 1 0.854745 0.70877 0
2 1 0.288417 0.714131 1
2 1 0.96505 0.111397 1
2 1 0.0692551 0.957928 0
2 1 0.812938 0.231032 1
2 1 0.485278 0.830974 1
2 1 0.140552 0.116977 1
2 1 0.912521 0.052442 1
2 1 0.900563 0.41217 1
2 1 0.431078 0.617371 1
2 1 0.760868 0.428614 1
2 1 0.563996 0.577343 0
2 1 0.664803 0.147188 1
2 1 0.794308 0.773733 0
2 1 0.776254 0.219207 1
2 1 0.36677 0.630999 1
2 1 0.927977 0.655187 0
2 1 0.34513 0.893027 0
2 1 0.766584 0.414385 1
2 1 0.850955 0.579523 1
2 1 0.645416 0.336232 1
2 1 0.410497 0.785968 1
2 1 0.453209 0.323017 0
2 1 0.83841 0.353772 1
2 1 0.735188 0.269488 1
2 1 0.971144 0.496056 1
2 1 0.698102 0.53514 0
2 1 0.0733991 0.362905 0
2 1 0.682328 0.867708 0
2 1 0.136638 0.458582 0
2 1 0.0869145 0.503408 0
2 1 0.0895808 0.0148914 1
2 1 0.158596 0.434711 0
2 1 0.907918 0.92518 0
2 1 0.849096 0.758873 0
2 1 0.504702 0.494512 0
2 1 0.0951047 0.915199 0
2 1 0.28048 0.548314 0
2 1 0.238217 0.11889 1
2 1 0.902086 0.973405 0
2 1 0.388378 0.87323 0
2 1 0.469461 0.08648 1
2 1 0.40837 0.54286 0
2 1 0.449385 0.0906976 1
2 1 0.410568 0.586024 1
2 1 0.54928 0.497482 0
2 1 0.089432 0.63886 0
2 1 0.512374 0.248028 0
2 1 0.0735711 0.420292 0
2 1 0.173208 0.922667 0
2 1 0.179164 0.67791 0
2 1 0.417179 0.274269 0
2 1 0.593109 0.697659 1
2 1 0.822583 0.831326 0
2 1 0.816549 0.724669 0
2 1 0.804731 0.204927 1
2 1 0.5979 0.274192 1
2 1 0.291407 0.00626916 1
2 1 0.817053 0.740793 0
2 1 0.0969668 0.227621 1
2 1 0.326816 0.646246 1
2 1 0.725103 0.416248 1
2 1 0.285107 0.237477 1
2 1 0.664276 0.358678 1
2 1 0.657768 0.837483 0
2 1 0.281345 0.836933 0
2 1 0.515393 0.698523 1
2 1 0.111202 0.108503 1
2 1 0.396182 0.933785 0
2 1 0.939829 0.212731 1
2 1 0.658454 0.74456 0
2 1 0.417659 0.256354 0
2 1 0.0187529 0.709066 0
2 1 0.262623 0.835806 0
2 1 0.449859 0.35959 0
2 1 0.0634262 0.776675 0
2 1 0.0058362 0.788529 0
2 1 0.192923 0.290943 1
2 1 0.0260056 0.857199 0
2 1 0.649621 0.683774 0
2 1 0.694683 0.930965 0
2 1 0.520707 0.210076 0
2 1 0.629489 0.631909 0
2 1 0.318579 0.0256708 1
2 1 0.565694 0.258408 0
2 1 0.238402 0.224148 1
2 1 0.0029687 0.656061 0
2 1 0.480502 0.0217216 1
2 1 0.365127 0.743125 1
2 1 0.857527 0.814986 0
2 1 0.102715 0.920953 0
2 1 0.591661 0.108551 1
2 1 0.709482 0.784585 0
2 1 0.399494 0.735488 1
2 1 0.641784 0.0491147 1
2 1 0.419262 0.336467 0
2 1 0.98008 0.939969 0
2 1 0.546543 0.609569 1
2 1 0.571877 0.865122 0
2 1 0.63524 0.137571 1
2 1 0.12353 0.873642 0
2 1 0.361719 0.126499 1
2 1 0.529703 0.842221 0
2 1 0.14822 0.89483 0
2 1 0.585346 0.0057475 1
2 1 0.709816 0.68806 0
2 1 0.926701 0.301477 1
2 1 0.796611 0.636183 1
2 1 0.0860618 0.196105 1
2 1 0.371672 0.727846 1
2 1 0.24522 0.790934 0
2 1 0.0643123 0.2253 1
2 1 0.730902 0.610855 0
2 1 0.834869 0.30278 1
2 1 0.475977 0.470108 0
2 1 0.440351 0.599507 1
2 1 0.34375 0.80207 1
2 1 0.726005 0.873453 0
2 1 0.644291 0.874226 0
2 1 0.768283 0.229636 1
2 1 0.879973 0.478098 1
2 1 0.917696 0.806674 0
2 1 0.779576 0.714308 0
2 1 0.442857 0.865637 0
2 1 0.910412 0.814529 0
2 1 0.593483 0.155632 1
2 1 0.605463 0.657795 1
2 1 0.380932 0.336365 0
2 1 0.26865 0.2158 1
2 1 0.639145 0.744627 1
2 1 0.685909 0.0794959 1
2 1 0.344134 0.0296585 1
2 1 0.881566 0.0701392 1
2 1 0.903111 0.525856 1
2 1 0.944365 0.671394 0
2 1 0.755493 0.824338 0
2 1 0.149492 0.673189 0
2 1 0.631012 0.929068 0
2 1 0.387497 0.0738694 1
2 1 0.794705 0.297909 1
2 1 0.888398 0.388188 1
2 1 0.453541 0.493861 0
2 1 0.0459831 0.834473 0
2 1 0.830226 0.314633 1
2 1 0.0502734 0.469371 0
2 1 0.0592606 0.736182 0
2 1 0.548867 0.403394 0
2 1 0.76584 0.430433 1
2 1 0.473534 0.668952 1
2 1 0.956289 0.417898 1
2 1 0.340345 0.711782 1
2 1 0.242236 0.489837 0
2 1 0.384971 0.873248 0
2 1 0.418905 0.772468 1
2 1 0.947118 0.21361 1
2 1 0.0703768 0.835516 0
2 1 0.601798 0.523918 0
2 1 0.329377 0.647781 1
2 1 0.358391 0.159603 1
2 1 0.962414 0.408664 1
2 1 0.628974 0.021675 1
2 1 0.144846 0.177841 1
2 1 0.425069 0.910687 0
2 1 0.608273 0.898603 0
2 1 0.579638 0.564562 0
2 1 0.316501 0.919984 0
2 1 0.276344 0.558738 0
2 1 0.409821 0.661315 1
2 1 0.431986 0.828726 1
2 1 0.433783 0.379103 0
2 1 0.0423365 0.504159 0
2 1 0.214619 0.644134 0
2 1 0.0280775 0.543996 0
2 1 0.291915 0.386469 0
2 1 0.703599 0.25433 1
2 1 0.795133 0.332573 1
2 1 0.276005 0.939979 0
2 1 0.510413 0.701074 1
2 1 0.850666 0.118687 1
2 1 0.599677 0.430304 0
2 1 0.683249 0.916179 0
2 1 0.350288 0.959593 0
2 1 0.474917 0.76011 1
2 1 0.620908 0.906902 0
2 1 0.588836 0.0546903 1
2 1 0.286006 0.631172 1
2 1 0.55885 0.500625 0
2 1 0.275307 0.586927 0
2 1 0.0446213 0.567222 0
2 1 0.973396 0.74822 0
2 1 0.821552 0.768529 0
2 1 0.0807931 0.097557 1
2 1 0.708508 0.591206 0
2 1 0.798631 0.559174 1
2 1 0.709893 0.398309 1
2 1 0.989479 0.393142 1
2 1 0.314488 0.339767 0
2 1 0.352734 0.789404 1
2 1 0.0998767 0.973642 0
2 1 0.696307 0.688713 0
2 1 0.0283324 0.982312 0
2 1 0.319885 0.587182 0
2 1 0.482937 0.595192 1
2 1 0.17411 0.527559 0
2 1 0.162414 0.147506 1
2 1 0.275779 0.983966 0
2 1 0.916035 0.356572 1
2 1 0.0815233 0.624543 0
2 1 0.947779 0.880155 0
2 1 0.183717 0.657671 0
2 1 0.278463 0.173196 1
2 1 0.0508131 0.592951 0
2 1 0.512963 0.403547 0
2 1 0.382355 0.61284 1
2 1 0.37719 0.0786616 1
2 1 0.301553 0.405522 0
2 1 0.0609739 0.621438 0
2 1 0.992704 0.543911 0
2 1 0.21663 0.166814 1
2 1 0.0714701 0.379044 0
2 1 0.314319 0.347249 0
2 1 0.363011 0.230354 1
2 1 0.703821 0.444534 1
2 1 0.854897 0.6516 1
2 1 0.324688 0.038614 1
2 1 0.309271 0.603152 1
2 1 0.21181 0.360084 1
2 1 0.196103 0.724773 0
2 1 0.763632 0.578458 1
2 1 0.337613 0.140821 1
2 1 0.657119 0.639166 0
2 1 0.546343 0.718093 1
2 1 0.260604 0.539048 0
2 1 0.262005 0.477234 0
2 1 0.705861 0.333475 1
2 1 0.856278 0.0201807 1
2 1 0.680724 0.219289 1
2 1 0.250535 0.384545 1
2 1 0.663823 0.105431 1
2 1 0.0361451 0.988511 0
2 1 0.144045 0.345416 1
2 1 0.591663 0.355855 0
2 1 0.705501 0.787766 0
2 1 0.0806288 0.469132 0
2 1 0.366224 0.418242 0
2 1 0.609954 0.0233429 1
2 1 0.0574085 0.156297 1
2 1 0.741436 0.318013 1
2 1 0.695345 0.00344083 1
2 1 0.795247 0.401206 1
2 1 0.336916 0.651525 1
2 1 0.421387 0.0176396 1
2 1 0.870814 0.671921 1
2 1 0.402185 0.534637 0
2 1 0.777353 0.43833 1
2 1 0.523148 0.921398 0
2 1 0.783746 0.114811 1
2 1 0.277253 0.489247 0
2 1 0.902577 0.357882 1
2 1 0.958379 0.268801 1
2 1 0.776124 0.568333 1
2 1 0.292144 0.833533 0
2 1 0.72463 0.0335798 1
2 1 0.151545 0.419975 0
2 1 0.0370206 0.946792 0
2 1 0.821181 0.373936 1
2 1 0.598318 0.242568 1
2 1 0.391576 0.469132 0
2 1 0.914489 0.793761 0
2 1 0.00376871 0.691842 0
2 1 0.232091 0.526917 0
2 1 0.61324 0.0158367 1
2 1 0.641728 0.890493 0
2 1 0.505084 0.544305 0
2 1 0.248375 0.463463 0
2 1 0.813106 0.0244994 1
2 1 0.0317963 0.10525 1
2 1 0.858032 0.756427 0
2 1 0.138829 0.00957755 1
2 1 0.176402 0.17585 1
2 1 0.95637 0.997583 0
2 1 0.549786 0.554687 0
2 1 0.240151 0.941362 0
2 1 0.023819 0.15464 1
2 1 0.735123 0.0275877 1
2 1 0.846482 0.967213 0
2 1 0.554505 0.459721 0
2 1 0.98305 0.196233 1
2 1 0.350214 0.488133 0
2 1 0.740538 0.598589 0
2 1 0.951597 0.553644 1
2 1 0.623089 0.983393 0
2 1 0.658894 0.481121 0
2 1 0.739819 0.797723 0
2 1 0.490698 0.916221 0
2 1 0.973573 0.447068 1
2 1 0.913804 0.523359 1
2 1 0.00175537 0.153955 0
2 1 0.464721 0.0255744 1
2 1 0.308595 0.199844 1
2 1 0.0531622 0.155076 1
2 1 0.167057 0.607667 0
2 1 0.614798 0.150107 1
2 1 0.8039 0.965012 0
2 1 0.63824 0.544438 0
2 1 0.563601 0.589837 1
2 1 0.0980819 0.18669 1
2 1 0.573229 0.756976 1
2 1 0.66781 0.313049 1
2 1 0.554698 0.158509 1
2 1 0.22927 0.528271 0
2 1 0.605577 0.143074 1
2 1 0.0516304 0.607332 0
2 1 0.297029 0.516352 0
2 1 0.632906 0.605624 0
2 1 0.716195 0.686068 0
2 1 0.7607 0.883252 0
2 1 0.293735 0.375498 0
2 1 0.0333587 0.0976351 1
2 1 0.340509 0.671599 1
2 1 0.642073 0.90411 0
2 1 0.261435 0.740155 1
2 1 0.0907998 0.834665 0
2 1 0.49713 0.75861 1
2 1 0.147714 0.0518289 1
2 1 0.917119 0.376984 1
2 1 0.5801 0.522695 0
2 1 0.520058 0.631731 1
2 1 0.130027 0.817087 0
2 1 0.148082 0.762933 0
2 1 0.42271 0.864277 0
2 1 0.449002 0.18341 1
2 1 0.747529 0.742737 0
2 1 0.558908 0.780888 1
2 1 0.840372 0.899417 0
2 1 0.452487 0.482445 0
2 1 0.803528 0.713922 0
2 1 0.2226 0.894327 0
2 1 0.548587 0.71973 1
2 1 0.652937 0.696301 0
2 1 0.771559 0.570056 1
2 1 0.0732846 0.35166 0
2 1 0.0927512 0.593343 0
2 1 0.98339 0.222778 1
2 1 0.410429 0.131472 1
2 1 0.985712 0.83314 0
2 1 0.99575 0.434714 1
2 1 0.0165501 0.743279 0
2 1 0.177451 0.575458 0
2 1 0.524167 0.0178232 1
2 1 0.474875 0.976654 0
2 1 0.500268 0.278403 0
2 1 0.690577 0.722869 0
2 1 0.17273 0.239164 1
2 1 0.442599 0.825668 1
2 1 0.935465 0.214158 1
2 1 0.395724 0.00874956 1
2 1 0.565818 0.488475 0
2 1 0.602092 0.549208 0
2 1 0.711253 0.0125214 1
2 1 0.680681 0.696965 0
2 1 0.845661 0.67643 1
2 1 0.131679 0.862211 0
2 1 0.41971 0.309129 0
2 1 0.437669 0.943877 0
2 1 0.326953 0.912545 0
2 1 0.920532 0.827221 0
2 1 0.190947 0.611108 0
2 1 0.55009 0.363677 0
2 1 0.850272 0.992689 0
2 1 0.189345 0.785737 0
2 1 0.206847 0.585069 0
2 1 0.794487 0.772665 0
2 1 0.0735435 0.396579 0
2 1 0.321873 0.784797 1
2 1 0.4091 0.00255359 1
2 1 0.481762 0.254761 0
2 1 0.678984 0.61344 0
2 1 0.116973 0.0986939 1
2 1 0.92257 0.554642 1
2 1 0.0425712 0.249522 0
2 1 0.467187 0.963103 0
2 1 0.0767432 0.658134 0
